Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1128.8626,SCINUS-Glucose,0.1,146.6800833579,1466.800833579,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1130.8163,SCINUS-Glucose,0.1,136.7819622076,1367.8196220759999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1132.7692,SCINUS-Glucose,0.1,127.4270976506,1274.270976506,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1134.7214,SCINUS-Glucose,0.1,30.6145827366,306.145827366,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1136.6729,SCINUS-Glucose,0.1,34.5880355933,345.880355933,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1138.6237,SCINUS-Glucose,0.1,0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1140.5738,SCINUS-Glucose,0.1,16.0009325702,160.00932570199998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1142.5231,SCINUS-Glucose,0.1,23.4356578524,234.35657852399999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1144.4717,SCINUS-Glucose,0.1,0.0000000000,0,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1146.4196,SCINUS-Glucose,0.1,7.2861092209,72.86109220899999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1148.3668,SCINUS-Glucose,0.1,55.8075727150,558.0757271499999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1150.3132,SCINUS-Glucose,0.1,100.0037668159,1000.0376681589998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1152.259,SCINUS-Glucose,0.1,137.8083208780,1378.0832087799997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1154.204,SCINUS-Glucose,0.1,225.3396622398,2253.3966223979996,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1156.1483,SCINUS-Glucose,0.1,246.4968234349,2464.968234349,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1158.0919,SCINUS-Glucose,0.1,250.8382002135,2508.3820021349998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1160.0347,SCINUS-Glucose,0.1,249.5689091531,2495.689091531,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1161.9768,SCINUS-Glucose,0.1,206.4906574249,2064.9065742489997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1163.9182,SCINUS-Glucose,0.1,227.9082637457,2279.0826374569997,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1165.8589,SCINUS-Glucose,0.1,256.5698520174,2565.698520174,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1167.7989,SCINUS-Glucose,0.1,241.3451795662,2413.4517956619998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1169.7381,SCINUS-Glucose,0.1,244.5711808862,2445.711808862,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1171.6766,SCINUS-Glucose,0.1,242.5202195326,2425.202195326,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1173.6144,SCINUS-Glucose,0.1,222.4285593588,2224.2855935879998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1175.5514,SCINUS-Glucose,0.1,262.2656517180,2622.65651718,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1177.4878,SCINUS-Glucose,0.1,135.7864545715,1357.8645457149998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1179.4234,SCINUS-Glucose,0.1,149.4896782898,1494.8967828979999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1181.3583,SCINUS-Glucose,0.1,118.1659295239,1181.659295239,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1183.2924,SCINUS-Glucose,0.1,119.8120365951,1198.120365951,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1185.2259,SCINUS-Glucose,0.1,124.5707855680,1245.70785568,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1187.1586,SCINUS-Glucose,0.1,133.9404428338,1339.404428338,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
