Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1142.5231,SCINUS-Lactate,0.05,1.1164414332,22.328828664,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1144.4717,SCINUS-Lactate,0.05,-0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1146.4196,SCINUS-Lactate,0.05,29.9633856041,599.267712082,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1148.3668,SCINUS-Lactate,0.05,67.4130534071,1348.2610681419999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1150.3132,SCINUS-Lactate,0.05,150.8869365573,3017.7387311459997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1152.259,SCINUS-Lactate,0.05,182.3213884783,3646.427769566,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1154.204,SCINUS-Lactate,0.05,222.4579493093,4449.158986186,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1156.1483,SCINUS-Lactate,0.05,254.1974854442,5083.949708884,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1158.0919,SCINUS-Lactate,0.05,287.7594415297,5755.188830593999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1160.0347,SCINUS-Lactate,0.05,288.1170081439,5762.340162878,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1161.9768,SCINUS-Lactate,0.05,220.8198963893,4416.397927786,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1163.9182,SCINUS-Lactate,0.05,217.6416237362,4352.832474723999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1165.8589,SCINUS-Lactate,0.05,226.0936752108,4521.873504216,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1167.7989,SCINUS-Lactate,0.05,352.4148759228,7048.297518455999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1169.7381,SCINUS-Lactate,0.05,290.3517235177,5807.0344703539995,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1171.6766,SCINUS-Lactate,0.05,292.8522477223,5857.044954445999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1173.6144,SCINUS-Lactate,0.05,344.1254224669,6882.508449337999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1175.5514,SCINUS-Lactate,0.05,311.2632962660,6225.26592532,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1177.4878,SCINUS-Lactate,0.05,233.0253921631,4660.507843262,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1179.4234,SCINUS-Lactate,0.05,260.6004027126,5212.008054251999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1181.3583,SCINUS-Lactate,0.05,244.4858017095,4889.71603419,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1183.2924,SCINUS-Lactate,0.05,173.0421695161,3460.843390322,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
