Spectrum,Nutrient,Concentration,Intensity,File
2686.0935,Solution-Glutamine,0.12,16.5624198680,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2687.3396,Solution-Glutamine,0.12,24.2975794693,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2688.5851,Solution-Glutamine,0.12,8.0398013061,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2691.074,Solution-Glutamine,0.12,8.1961277654,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2692.3175,Solution-Glutamine,0.12,36.2850258897,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2693.5603,Solution-Glutamine,0.12,40.3553218638,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2694.8024,Solution-Glutamine,0.12,23.1440371874,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2696.0438,Solution-Glutamine,0.12,9.6460717181,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2698.5246,Solution-Glutamine,0.12,35.5194981419,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2699.764,Solution-Glutamine,0.12,31.5928994406,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2701.0027,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2702.2408,Solution-Glutamine,0.12,32.9386533386,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2703.4781,Solution-Glutamine,0.12,10.0908164533,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2704.7148,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2705.9508,Solution-Glutamine,0.12,15.9107086364,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2707.1862,Solution-Glutamine,0.12,14.0001052177,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2708.4209,Solution-Glutamine,0.12,39.6470143278,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2709.6549,Solution-Glutamine,0.12,11.2846103669,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2712.1208,Solution-Glutamine,0.12,39.3182003824,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2713.3528,Solution-Glutamine,0.12,30.2651611883,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2714.5841,Solution-Glutamine,0.12,-0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2715.8147,Solution-Glutamine,0.12,42.2615578513,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2717.0447,Solution-Glutamine,0.12,5.9644571554,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2718.274,Solution-Glutamine,0.12,23.1629261936,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2719.5026,Solution-Glutamine,0.12,31.6972396218,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2720.7305,Solution-Glutamine,0.12,18.7386204827,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2721.9578,Solution-Glutamine,0.12,15.8864627560,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2724.4103,Solution-Glutamine,0.12,56.9263440645,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2725.6355,Solution-Glutamine,0.12,36.4060572490,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2726.8601,Solution-Glutamine,0.12,32.6720215827,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2728.084,Solution-Glutamine,0.12,18.5081990530,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2729.3072,Solution-Glutamine,0.12,33.1281388791,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2730.5297,Solution-Glutamine,0.12,19.8610532013,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2731.7516,Solution-Glutamine,0.12,45.4077591249,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2732.9728,Solution-Glutamine,0.12,15.5339586393,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2734.1934,Solution-Glutamine,0.12,49.9383323038,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2735.4132,Solution-Glutamine,0.12,35.0164801801,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2736.6324,Solution-Glutamine,0.12,6.3612087609,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2737.851,Solution-Glutamine,0.12,38.7562377089,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2739.0688,Solution-Glutamine,0.12,24.2332228338,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2740.286,Solution-Glutamine,0.12,20.4937513420,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2741.5025,Solution-Glutamine,0.12,17.3337610474,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2742.7183,Solution-Glutamine,0.12,7.1567090980,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2743.9335,Solution-Glutamine,0.12,29.3356784932,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2745.148,Solution-Glutamine,0.12,33.1137996840,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2746.3618,Solution-Glutamine,0.12,20.5591119221,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2747.575,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2748.7875,Solution-Glutamine,0.12,25.4662265473,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2749.9993,Solution-Glutamine,0.12,63.5423091690,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2751.2105,Solution-Glutamine,0.12,44.1494191903,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2752.4209,Solution-Glutamine,0.12,20.3431022622,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2753.6307,Solution-Glutamine,0.12,23.3479629950,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2754.8399,Solution-Glutamine,0.12,28.3064363995,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2756.0484,Solution-Glutamine,0.12,31.2306296882,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2757.2562,Solution-Glutamine,0.12,18.0636954990,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2758.4633,Solution-Glutamine,0.12,24.3139864981,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2759.6698,Solution-Glutamine,0.12,13.7404775232,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2760.8756,Solution-Glutamine,0.12,51.3794884843,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2762.0807,Solution-Glutamine,0.12,27.7564755956,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2763.2851,Solution-Glutamine,0.12,2.1010799889,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2764.4889,Solution-Glutamine,0.12,16.9475490213,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2765.6921,Solution-Glutamine,0.12,41.1449952290,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2766.8945,Solution-Glutamine,0.12,24.2759958160,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2768.0963,Solution-Glutamine,0.12,3.5000165407,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2769.2974,Solution-Glutamine,0.12,42.8759235268,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2770.4979,Solution-Glutamine,0.12,39.8511242232,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2771.6977,Solution-Glutamine,0.12,46.3780435644,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2772.8968,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2774.0952,Solution-Glutamine,0.12,51.3763813175,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2775.293,Solution-Glutamine,0.12,36.5341888221,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2776.4901,Solution-Glutamine,0.12,49.7135055194,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2777.6866,Solution-Glutamine,0.12,40.1799417757,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2778.8824,Solution-Glutamine,0.12,30.9124765032,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2780.0775,Solution-Glutamine,0.12,10.3795672791,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2781.2719,Solution-Glutamine,0.12,30.1995875823,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2782.4657,Solution-Glutamine,0.12,14.7600013465,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2783.6588,Solution-Glutamine,0.12,49.3490015871,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2784.8513,Solution-Glutamine,0.12,-0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2786.0431,Solution-Glutamine,0.12,42.6207854809,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2787.2342,Solution-Glutamine,0.12,43.7561580763,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2788.4246,Solution-Glutamine,0.12,38.3598621238,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2789.6144,Solution-Glutamine,0.12,9.5511719099,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2790.8036,Solution-Glutamine,0.12,12.1439811271,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2791.992,Solution-Glutamine,0.12,0.9521697122,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2793.1798,Solution-Glutamine,0.12,42.3174295453,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2794.3669,Solution-Glutamine,0.12,36.0227974477,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2795.5534,Solution-Glutamine,0.12,42.0373149097,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2796.7392,Solution-Glutamine,0.12,42.6775897104,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2797.9243,Solution-Glutamine,0.12,1.9669270805,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2799.1088,Solution-Glutamine,0.12,38.0520784240,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2800.2926,Solution-Glutamine,0.12,23.9712375958,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2801.4758,Solution-Glutamine,0.12,52.7354235529,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2802.6582,Solution-Glutamine,0.12,18.9258807027,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2803.8401,Solution-Glutamine,0.12,26.5814766473,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2805.0212,Solution-Glutamine,0.12,24.4082287274,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2806.2017,Solution-Glutamine,0.12,34.6658210861,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2807.3815,Solution-Glutamine,0.12,35.9149848660,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2808.5607,Solution-Glutamine,0.12,17.2814974026,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2809.7392,Solution-Glutamine,0.12,24.7220456588,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2810.917,Solution-Glutamine,0.12,46.6714896419,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2812.0942,Solution-Glutamine,0.12,-0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2813.2707,Solution-Glutamine,0.12,13.1923776901,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2814.4465,Solution-Glutamine,0.12,47.1633865917,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2815.6217,Solution-Glutamine,0.12,62.1202841128,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2816.7963,Solution-Glutamine,0.12,35.7480575278,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2817.9701,Solution-Glutamine,0.12,53.8650889495,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2819.1433,Solution-Glutamine,0.12,34.3974989721,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2820.3158,Solution-Glutamine,0.12,43.4270046113,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2821.4877,Solution-Glutamine,0.12,31.9422608725,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2822.6589,Solution-Glutamine,0.12,39.9530710467,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2823.8295,Solution-Glutamine,0.12,18.5393229638,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2824.9994,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2826.1686,Solution-Glutamine,0.12,79.0237110792,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2827.3372,Solution-Glutamine,0.12,48.1095623509,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2828.5051,Solution-Glutamine,0.12,60.2630202859,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2829.6723,Solution-Glutamine,0.12,35.5809628801,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2830.8389,Solution-Glutamine,0.12,48.5532641900,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2832.0048,Solution-Glutamine,0.12,17.3074111083,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2833.1701,Solution-Glutamine,0.12,51.8311368562,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2834.3347,Solution-Glutamine,0.12,28.1563755606,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2835.4986,Solution-Glutamine,0.12,25.0915811931,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2836.6619,Solution-Glutamine,0.12,23.5522241422,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2837.8246,Solution-Glutamine,0.12,36.9942657898,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2838.9865,Solution-Glutamine,0.12,37.8998305260,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2840.1478,Solution-Glutamine,0.12,15.3507363076,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2841.3085,Solution-Glutamine,0.12,24.2834800868,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2842.4685,Solution-Glutamine,0.12,9.6891195440,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2843.6278,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2844.7864,Solution-Glutamine,0.12,64.4631507275,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2845.9445,Solution-Glutamine,0.12,44.4990426820,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2847.1018,Solution-Glutamine,0.12,-0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2848.2585,Solution-Glutamine,0.12,41.5463210454,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2849.4145,Solution-Glutamine,0.12,26.9937243934,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2850.5699,Solution-Glutamine,0.12,35.5527811680,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2851.7246,Solution-Glutamine,0.12,32.8534180813,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2852.8787,Solution-Glutamine,0.12,40.0619380397,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2854.0321,Solution-Glutamine,0.12,39.2149715571,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2855.1848,Solution-Glutamine,0.12,45.7465095561,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2856.3369,Solution-Glutamine,0.12,12.7350504412,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2857.4883,Solution-Glutamine,0.12,24.9287426690,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2858.6391,Solution-Glutamine,0.12,38.5413816970,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2859.7892,Solution-Glutamine,0.12,38.4425857240,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2860.9386,Solution-Glutamine,0.12,27.6155254182,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2862.0874,Solution-Glutamine,0.12,31.1990153945,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2863.2356,Solution-Glutamine,0.12,57.4766490028,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2864.3831,Solution-Glutamine,0.12,54.6506406910,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2865.5299,Solution-Glutamine,0.12,57.2973730535,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2866.6761,Solution-Glutamine,0.12,71.7943385703,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2867.8216,Solution-Glutamine,0.12,78.3680059315,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2868.9664,Solution-Glutamine,0.12,58.8133380783,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2870.1106,Solution-Glutamine,0.12,34.9954640925,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2871.2542,Solution-Glutamine,0.12,89.7807972381,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2872.397,Solution-Glutamine,0.12,49.6420292846,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2873.5393,Solution-Glutamine,0.12,24.5368943336,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2874.6808,Solution-Glutamine,0.12,44.2351899530,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2875.8218,Solution-Glutamine,0.12,107.5301258414,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2876.962,Solution-Glutamine,0.12,98.7336884705,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2878.1016,Solution-Glutamine,0.12,70.3586377433,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2879.2406,Solution-Glutamine,0.12,78.8874688965,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2880.3789,Solution-Glutamine,0.12,22.3708089980,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2881.5165,Solution-Glutamine,0.12,77.6575645799,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2882.6535,Solution-Glutamine,0.12,62.7965046054,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2883.7899,Solution-Glutamine,0.12,37.3336881487,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2884.9255,Solution-Glutamine,0.12,58.9933175367,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2886.0606,Solution-Glutamine,0.12,36.4136674797,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2887.1949,Solution-Glutamine,0.12,37.6190273560,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2888.3286,Solution-Glutamine,0.12,3.8897416272,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2889.4617,Solution-Glutamine,0.12,56.5395278744,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2890.5941,Solution-Glutamine,0.12,11.2283623024,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2891.7259,Solution-Glutamine,0.12,78.5206887165,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2892.857,Solution-Glutamine,0.12,46.0130930653,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2893.9874,Solution-Glutamine,0.12,37.3029319517,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2895.1172,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2896.2463,Solution-Glutamine,0.12,47.9950618138,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2897.3748,Solution-Glutamine,0.12,42.6431641777,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2898.5027,Solution-Glutamine,0.12,50.8160080372,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2899.6298,Solution-Glutamine,0.12,43.2300720525,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2900.7564,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2901.8822,Solution-Glutamine,0.12,73.3482266952,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2903.0075,Solution-Glutamine,0.12,25.0322291310,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2904.132,Solution-Glutamine,0.12,45.2198013792,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2905.2559,Solution-Glutamine,0.12,41.7564767878,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2906.3792,Solution-Glutamine,0.12,55.4101417301,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2907.5018,Solution-Glutamine,0.12,44.3847527857,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2908.6238,Solution-Glutamine,0.12,37.8092746217,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2909.7451,Solution-Glutamine,0.12,41.4078366323,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2910.8657,Solution-Glutamine,0.12,50.4530917154,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2911.9858,Solution-Glutamine,0.12,72.6957058009,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2913.1051,Solution-Glutamine,0.12,27.1647751272,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2914.2238,Solution-Glutamine,0.12,54.9821963813,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2915.3419,Solution-Glutamine,0.12,31.6138375524,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2916.4593,Solution-Glutamine,0.12,69.8693034830,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2917.576,Solution-Glutamine,0.12,28.7211981029,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2918.6921,Solution-Glutamine,0.12,42.6260853959,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2919.8076,Solution-Glutamine,0.12,57.6360091652,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2920.9224,Solution-Glutamine,0.12,81.3547274869,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2922.0365,Solution-Glutamine,0.12,49.7036133807,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2923.15,Solution-Glutamine,0.12,80.1858243834,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2924.2628,Solution-Glutamine,0.12,71.7033455756,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2925.375,Solution-Glutamine,0.12,79.0701359923,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2926.4866,Solution-Glutamine,0.12,78.0700751416,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2927.5975,Solution-Glutamine,0.12,56.1848694294,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2928.7077,Solution-Glutamine,0.12,65.5055425852,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2929.8173,Solution-Glutamine,0.12,66.3952761278,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2930.9263,Solution-Glutamine,0.12,63.3997755961,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2932.0346,Solution-Glutamine,0.12,54.3900630857,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2933.1422,Solution-Glutamine,0.12,123.3458922556,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2934.2492,Solution-Glutamine,0.12,60.3331697028,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2935.3556,Solution-Glutamine,0.12,96.8705949711,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2936.4613,Solution-Glutamine,0.12,80.8564419008,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2937.5663,Solution-Glutamine,0.12,110.1269538870,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2938.6707,Solution-Glutamine,0.12,102.7203928822,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2939.7745,Solution-Glutamine,0.12,38.6561238205,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2940.8776,Solution-Glutamine,0.12,99.3554837307,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2941.9801,Solution-Glutamine,0.12,97.3030576778,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2943.0819,Solution-Glutamine,0.12,86.0877225313,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2944.183,Solution-Glutamine,0.12,24.8753233506,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2945.2835,Solution-Glutamine,0.12,78.3013319635,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2946.3834,Solution-Glutamine,0.12,62.0169922475,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2947.4826,Solution-Glutamine,0.12,55.6110810216,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2948.5812,Solution-Glutamine,0.12,30.5084314098,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2949.6791,Solution-Glutamine,0.12,51.1643649890,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2950.7764,Solution-Glutamine,0.12,50.5106851850,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2951.873,Solution-Glutamine,0.12,31.5976648861,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2952.969,Solution-Glutamine,0.12,45.0383896960,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2954.0644,Solution-Glutamine,0.12,12.9494084442,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2955.159,Solution-Glutamine,0.12,27.6380685894,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2956.2531,Solution-Glutamine,0.12,-0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2957.3465,Solution-Glutamine,0.12,0.0000000000,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2973.6699,Solution-Glutamine,0.12,244.3780828715,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2974.753,Solution-Glutamine,0.12,242.0146183306,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2975.8354,Solution-Glutamine,0.12,297.7728333543,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2976.9172,Solution-Glutamine,0.12,240.0388922436,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2977.9983,Solution-Glutamine,0.12,254.7272823428,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2979.0788,Solution-Glutamine,0.12,290.5018350663,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2980.1587,Solution-Glutamine,0.12,256.0814036114,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2981.2379,Solution-Glutamine,0.12,333.1210887531,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2982.3164,Solution-Glutamine,0.12,250.8121826752,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2983.3944,Solution-Glutamine,0.12,262.4953956019,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2984.4716,Solution-Glutamine,0.12,263.4157945303,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
2985.5483,Solution-Glutamine,0.12,288.2807415709,COR-Glutamine-0.12-SCINUS-10sx10-450mW.txt
